speech_id,year,sense,count,n
550092285,1898,observe,2,27
550092285,1898,newspaper,1,27
550092286,1898,ship,102,136
550092286,1898,observe,1,136
550092286,1898,newspaper,29,136
550104799,1898,ship,10,10
550104799,1898,observe,0,10
550104799,1898,newspaper,0,10
550106770,1898,ship,10,10
550106770,1898,observe,0,10
550106770,1898,newspaper,0,10
550106789,1898,ship,8,10
550106789,1898,observe,1,10
550106789,1898,newspaper,1,10
550106790,1898,ship,18,20
550106790,1898,observe,0,20
550106790,1898,newspaper,1,20
550106846,1898,ship,9,9
550106846,1898,observe,0,9
550106846,1898,newspaper,0,9
550111141,1898,ship,9,10
550111141,1898,observe,1,10
550111141,1898,newspaper,0,10
550130838,1898,ship,8,10
550130838,1898,observe,1,10
550130838,1898,newspaper,1,10
550130843,1898,ship,9,10
550130843,1898,observe,0,10
550130843,1898,newspaper,1,10
550130863,1898,ship,9,10
550130863,1898,observe,0,10
550130863,1898,newspaper,1,10
550133866,1898,ship,8,10
550133866,1898,observe,1,10
550133866,1898,newspaper,1,10
550144080,1898,ship,1,10
550144080,1898,observe,0,10
550144080,1898,newspaper,6,10
550144084,1898,ship,9,10
550144084,1898,observe,1,10
550144084,1898,newspaper,0,10
550164048,1899,ship,2,10
550164048,1899,observe,0,10
550164048,1899,newspaper,8,10
550194994,1899,ship,19,20
550194994,1899,observe,0,20
550194994,1899,newspaper,1,20
560038142,1900,ship,3,10
560038142,1900,observe,0,10
560038142,1900,newspaper,6,10
560041477,1900,ship,10,10
560041477,1900,observe,0,10
560041477,1900,newspaper,0,10
560041504,1900,ship,10,10
560041504,1900,observe,0,10
560041504,1900,newspaper,0,10
560048495,1900,ship,8,20
560048495,1900,observe,1,20
560048495,1900,newspaper,10,20
560050023,1900,ship,21,28
560050023,1900,observe,2,28
560050023,1900,newspaper,5,28
560055075,1900,ship,10,10
560055075,1900,observe,0,10
560055075,1900,newspaper,0,10
560067361,1900,ship,8,10
560067361,1900,observe,0,10
560067361,1900,newspaper,2,10
560067364,1900,ship,6,10
560067364,1900,observe,1,10
560067364,1900,newspaper,3,10
560073933,1900,ship,8,10
560073933,1900,observe,1,10
560073933,1900,newspaper,1,10
560073937,1900,ship,10,20
560073937,1900,observe,2,20
560073937,1900,newspaper,3,20
560114866,1901,ship,7,10
560114866,1901,observe,2,10
560114866,1901,newspaper,1,10
560153817,1901,ship,15,20
560153817,1901,observe,0,20
560153817,1901,newspaper,5,20
570015502,1902,ship,17,18
570015502,1902,observe,0,18
570015502,1902,newspaper,1,18
570015662,1902,ship,10,10
570015662,1902,observe,0,10
570015662,1902,newspaper,0,10
570015686,1902,ship,5,10
570015686,1902,observe,0,10
570015686,1902,newspaper,5,10
570036094,1902,ship,20,20
570036094,1902,observe,0,20
570036094,1902,newspaper,0,20
570038530,1902,ship,10,10
570038530,1902,observe,0,10
570038530,1902,newspaper,0,10
570047882,1902,ship,16,18
570047882,1902,observe,0,18
570047882,1902,newspaper,2,18
570047986,1902,ship,70,150
570047986,1902,observe,20,150
570047986,1902,newspaper,25,150
570060218,1902,ship,8,10
570060218,1902,observe,1,10
570060218,1902,newspaper,1,10
570061061,1902,ship,10,10
570061061,1902,observe,0,10
570061061,1902,newspaper,0,10
570062276,1902,ship,17,20
570062276,1902,observe,0,20
570062276,1902,newspaper,2,20
570062287,1902,ship,10,10
570062287,1902,observe,0,10
570062287,1902,newspaper,0,10
570062536,1902,ship,10,10
570062536,1902,observe,0,10
570062536,1902,newspaper,0,10
570064700,1902,ship,2,20
570064700,1902,observe,0,20
570064700,1902,newspaper,11,20
570085706,1902,ship,10,10
570085706,1902,observe,0,10
570085706,1902,newspaper,0,10
570101870,1903,ship,0,10
570101870,1903,observe,0,10
570101870,1903,newspaper,10,10
570108738,1903,ship,1,10
570108738,1903,observe,1,10
570108738,1903,newspaper,7,10
580020847,1904,ship,18,20
580020847,1904,observe,0,20
580020847,1904,newspaper,2,20
580020870,1904,ship,10,10
580020870,1904,observe,0,10
580020870,1904,newspaper,0,10
580020883,1904,ship,9,10
580020883,1904,observe,0,10
580020883,1904,newspaper,1,10
580020908,1904,ship,1,10
580020908,1904,observe,3,10
580020908,1904,newspaper,1,10
580020912,1904,ship,10,20
580020912,1904,observe,5,20
580020912,1904,newspaper,0,20
580031359,1904,ship,6,10
580031359,1904,observe,2,10
580031359,1904,newspaper,2,10
580031361,1904,ship,10,10
580031361,1904,observe,0,10
580031361,1904,newspaper,0,10
580031383,1904,ship,8,10
580031383,1904,observe,0,10
580031383,1904,newspaper,1,10
580035776,1904,ship,9,10
580035776,1904,observe,1,10
580035776,1904,newspaper,0,10
580105609,1905,ship,10,10
580105609,1905,observe,0,10
580105609,1905,newspaper,0,10
580114041,1905,ship,1,10
580114041,1905,observe,0,10
580114041,1905,newspaper,9,10
580121702,1905,ship,25,27
580121702,1905,observe,0,27
580121702,1905,newspaper,2,27
580121800,1905,ship,10,10
580121800,1905,observe,0,10
580121800,1905,newspaper,0,10
590022969,1906,ship,3,10
590022969,1906,observe,1,10
590022969,1906,newspaper,6,10
590060752,1906,ship,7,9
590060752,1906,observe,0,9
590060752,1906,newspaper,2,9
590085493,1906,ship,2,10
590085493,1906,observe,7,10
590085493,1906,newspaper,1,10
590087382,1906,ship,10,10
590087382,1906,observe,0,10
590087382,1906,newspaper,0,10
590087497,1906,ship,10,10
590087497,1906,observe,0,10
590087497,1906,newspaper,0,10
590108433,1906,ship,6,10
590108433,1906,observe,1,10
590108433,1906,newspaper,3,10
590152091,1907,ship,10,10
590152091,1907,observe,0,10
590152091,1907,newspaper,0,10
590156858,1907,ship,0,10
590156858,1907,observe,1,10
590156858,1907,newspaper,1,10
600022224,1908,ship,13,20
600022224,1908,observe,1,20
600022224,1908,newspaper,3,20
600054254,1908,ship,13,20
600054254,1908,observe,1,20
600054254,1908,newspaper,5,20
600054339,1908,ship,10,10
600054339,1908,observe,0,10
600054339,1908,newspaper,0,10
600057082,1908,ship,7,10
600057082,1908,observe,0,10
600057082,1908,newspaper,3,10
600057083,1908,ship,10,10
600057083,1908,observe,0,10
600057083,1908,newspaper,0,10
600057588,1908,ship,9,10
600057588,1908,observe,0,10
600057588,1908,newspaper,1,10
600081210,1908,ship,2,10
600081210,1908,observe,0,10
600081210,1908,newspaper,1,10
610131064,1910,ship,10,10
610131064,1910,observe,0,10
610131064,1910,newspaper,0,10
610259705,1911,ship,20,28
610259705,1911,observe,2,28
610259705,1911,newspaper,5,28
620062363,1911,ship,9,10
620062363,1911,observe,0,10
620062363,1911,newspaper,1,10
620077373,1912,ship,10,10
620077373,1912,observe,0,10
620077373,1912,newspaper,0,10
620077379,1912,ship,9,10
620077379,1912,observe,1,10
620077379,1912,newspaper,0,10
620172831,1912,ship,33,70
620172831,1912,observe,4,70
620172831,1912,newspaper,6,70
620172835,1912,ship,9,20
620172835,1912,observe,2,20
620172835,1912,newspaper,2,20
620177937,1912,ship,7,10
620177937,1912,observe,1,10
620177937,1912,newspaper,2,10
620198752,1912,ship,10,10
620198752,1912,observe,0,10
620198752,1912,newspaper,0,10
620319450,1913,ship,4,10
620319450,1913,observe,1,10
620319450,1913,newspaper,4,10
620321136,1913,ship,10,10
620321136,1913,observe,0,10
620321136,1913,newspaper,0,10
630044784,1913,ship,0,9
630044784,1913,observe,0,9
630044784,1913,newspaper,9,9
630044787,1913,ship,0,9
630044787,1913,observe,0,9
630044787,1913,newspaper,9,9
630103093,1913,ship,7,10
630103093,1913,observe,1,10
630103093,1913,newspaper,2,10
630149501,1914,ship,3,10
630149501,1914,observe,1,10
630149501,1914,newspaper,6,10
630206695,1914,ship,8,10
630206695,1914,observe,1,10
630206695,1914,newspaper,0,10
630206832,1914,ship,9,9
630206832,1914,observe,0,9
630206832,1914,newspaper,0,9
630207941,1914,ship,19,20
630207941,1914,observe,1,20
630207941,1914,newspaper,0,20
630218921,1914,ship,2,10
630218921,1914,observe,0,10
630218921,1914,newspaper,6,10
630232917,1914,ship,2,10
630232917,1914,observe,0,10
630232917,1914,newspaper,7,10
630266588,1914,ship,8,10
630266588,1914,observe,0,10
630266588,1914,newspaper,1,10
630307828,1914,ship,0,9
630307828,1914,observe,0,9
630307828,1914,newspaper,9,9
630343175,1914,ship,0,10
630343175,1914,observe,0,10
630343175,1914,newspaper,8,10
630382352,1914,ship,3,10
630382352,1914,observe,1,10
630382352,1914,newspaper,5,10
630382363,1914,ship,10,10
630382363,1914,observe,0,10
630382363,1914,newspaper,0,10
630382370,1914,ship,9,10
630382370,1914,observe,0,10
630382370,1914,newspaper,0,10
630382373,1914,ship,7,10
630382373,1914,observe,1,10
630382373,1914,newspaper,2,10
630451908,1915,ship,18,19
630451908,1915,observe,1,19
630451908,1915,newspaper,0,19
640000784,1915,ship,10,10
640000784,1915,observe,0,10
640000784,1915,newspaper,0,10
640051512,1916,ship,62,87
640051512,1916,observe,5,87
640051512,1916,newspaper,9,87
640051791,1916,ship,1,10
640051791,1916,observe,1,10
640051791,1916,newspaper,1,10
640061027,1916,ship,21,27
640061027,1916,observe,2,27
640061027,1916,newspaper,3,27
640124222,1916,ship,9,10
640124222,1916,observe,0,10
640124222,1916,newspaper,1,10
640132345,1916,ship,26,28
640132345,1916,observe,0,28
640132345,1916,newspaper,2,28
640157616,1916,ship,8,10
640157616,1916,observe,0,10
640157616,1916,newspaper,0,10
640171488,1916,ship,10,10
640171488,1916,observe,0,10
640171488,1916,newspaper,0,10
640190580,1916,ship,18,18
640190580,1916,observe,0,18
640190580,1916,newspaper,0,18
640190583,1916,ship,21,30
640190583,1916,observe,0,30
640190583,1916,newspaper,9,30
640190585,1916,ship,15,18
640190585,1916,observe,2,18
640190585,1916,newspaper,1,18
640190589,1916,ship,60,75
640190589,1916,observe,5,75
640190589,1916,newspaper,9,75
640191979,1916,ship,3,10
640191979,1916,observe,0,10
640191979,1916,newspaper,7,10
640217672,1916,ship,0,10
640217672,1916,observe,0,10
640217672,1916,newspaper,10,10
640298309,1917,ship,10,10
640298309,1917,observe,0,10
640298309,1917,newspaper,0,10
640305868,1917,ship,10,10
640305868,1917,observe,0,10
640305868,1917,newspaper,0,10
640305904,1917,ship,1,10
640305904,1917,observe,1,10
640305904,1917,newspaper,7,10
650034436,1917,ship,0,9
650034436,1917,observe,0,9
650034436,1917,newspaper,9,9
650034992,1917,ship,8,10
650034992,1917,observe,1,10
650034992,1917,newspaper,1,10
650035573,1917,ship,1,19
650035573,1917,observe,0,19
650035573,1917,newspaper,18,19
650101881,1917,ship,0,10
650101881,1917,observe,0,10
650101881,1917,newspaper,10,10
650102517,1917,ship,1,9
650102517,1917,observe,0,9
650102517,1917,newspaper,8,9
650142472,1918,ship,1,10
650142472,1918,observe,0,10
650142472,1918,newspaper,6,10
650223364,1918,ship,0,9
650223364,1918,observe,1,9
650223364,1918,newspaper,8,9
650248855,1918,ship,0,9
650248855,1918,observe,1,9
650248855,1918,newspaper,8,9
650307198,1918,ship,0,10
650307198,1918,observe,0,10
650307198,1918,newspaper,10,10
650315423,1918,ship,22,29
650315423,1918,observe,0,29
650315423,1918,newspaper,7,29
650331044,1918,ship,0,18
650331044,1918,observe,0,18
650331044,1918,newspaper,18,18
650333765,1918,ship,0,9
650333765,1918,observe,1,9
650333765,1918,newspaper,8,9
650347264,1918,ship,1,9
650347264,1918,observe,0,9
650347264,1918,newspaper,8,9
650355325,1919,ship,0,9
650355325,1919,observe,0,9
650355325,1919,newspaper,9,9
650360722,1919,ship,0,9
650360722,1919,observe,0,9
650360722,1919,newspaper,9,9
650364085,1919,ship,0,9
650364085,1919,observe,0,9
650364085,1919,newspaper,9,9
650364089,1919,ship,2,18
650364089,1919,observe,0,18
650364089,1919,newspaper,16,18
650364093,1919,ship,1,9
650364093,1919,observe,0,9
650364093,1919,newspaper,8,9
650377870,1919,ship,0,18
650377870,1919,observe,1,18
650377870,1919,newspaper,17,18
650389280,1919,ship,2,10
650389280,1919,observe,0,10
650389280,1919,newspaper,7,10
650411135,1919,ship,0,9
650411135,1919,observe,0,9
650411135,1919,newspaper,9,9
650414769,1919,ship,0,9
650414769,1919,observe,0,9
650414769,1919,newspaper,9,9
660000852,1919,ship,0,9
660000852,1919,observe,0,9
660000852,1919,newspaper,9,9
660022451,1919,ship,7,20
660022451,1919,observe,2,20
660022451,1919,newspaper,6,20
660031024,1919,ship,9,10
660031024,1919,observe,0,10
660031024,1919,newspaper,1,10
660033882,1919,ship,0,9
660033882,1919,observe,0,9
660033882,1919,newspaper,9,9
660041195,1919,ship,0,9
660041195,1919,observe,0,9
660041195,1919,newspaper,9,9
660047189,1919,ship,2,19
660047189,1919,observe,1,19
660047189,1919,newspaper,16,19
660047192,1919,ship,0,9
660047192,1919,observe,0,9
660047192,1919,newspaper,9,9
660057455,1919,ship,0,9
660057455,1919,observe,0,9
660057455,1919,newspaper,9,9
660065377,1919,ship,0,9
660065377,1919,observe,0,9
660065377,1919,newspaper,9,9
660076393,1919,ship,0,9
660076393,1919,observe,1,9
660076393,1919,newspaper,8,9
660098106,1919,ship,0,10
660098106,1919,observe,1,10
660098106,1919,newspaper,6,10
660154412,1920,ship,0,9
660154412,1920,observe,0,9
660154412,1920,newspaper,9,9
660161815,1920,ship,0,9
660161815,1920,observe,0,9
660161815,1920,newspaper,9,9
660161955,1920,ship,0,9
660161955,1920,observe,0,9
660161955,1920,newspaper,9,9
660191470,1920,ship,0,10
660191470,1920,observe,1,10
660191470,1920,newspaper,9,10
660192294,1920,ship,3,10
660192294,1920,observe,0,10
660192294,1920,newspaper,6,10
660210131,1920,ship,34,37
660210131,1920,observe,0,37
660210131,1920,newspaper,2,37
660238401,1920,ship,1,9
660238401,1920,observe,0,9
660238401,1920,newspaper,8,9
660312372,1921,ship,11,30
660312372,1921,observe,1,30
660312372,1921,newspaper,2,30
660312374,1921,ship,8,10
660312374,1921,observe,0,10
660312374,1921,newspaper,2,10
670024897,1921,ship,27,30
670024897,1921,observe,1,30
670024897,1921,newspaper,2,30
670024903,1921,ship,17,18
670024903,1921,observe,0,18
670024903,1921,newspaper,1,18
670024909,1921,ship,15,19
670024909,1921,observe,1,19
670024909,1921,newspaper,3,19
670024910,1921,ship,10,10
670024910,1921,observe,0,10
670024910,1921,newspaper,0,10
670028045,1921,ship,8,10
670028045,1921,observe,1,10
670028045,1921,newspaper,1,10
670028223,1921,ship,10,10
670028223,1921,observe,0,10
670028223,1921,newspaper,0,10
670091673,1921,ship,10,20
670091673,1921,observe,0,20
670091673,1921,newspaper,10,20
670137206,1921,ship,0,10
670137206,1921,observe,0,10
670137206,1921,newspaper,10,10
670145731,1921,ship,0,10
670145731,1921,observe,0,10
670145731,1921,newspaper,10,10
670149751,1922,ship,4,18
670149751,1922,observe,0,18
670149751,1922,newspaper,13,18
670160168,1922,ship,0,10
670160168,1922,observe,4,10
670160168,1922,newspaper,3,10
670169401,1922,ship,4,10
670169401,1922,observe,1,10
670169401,1922,newspaper,0,10
670271486,1922,ship,0,10
670271486,1922,observe,0,10
670271486,1922,newspaper,10,10
670271488,1922,ship,0,9
670271488,1922,observe,1,9
670271488,1922,newspaper,8,9
670271489,1922,ship,1,9
670271489,1922,observe,0,9
670271489,1922,newspaper,8,9
670296746,1922,ship,2,10
670296746,1922,observe,0,10
670296746,1922,newspaper,8,10
670296750,1922,ship,1,10
670296750,1922,observe,0,10
670296750,1922,newspaper,9,10
670300800,1922,ship,0,9
670300800,1922,observe,0,9
670300800,1922,newspaper,9,9
670394494,1923,ship,1,9
670394494,1923,observe,0,9
670394494,1923,newspaper,8,9
680068176,1924,ship,1,9
680068176,1924,observe,0,9
680068176,1924,newspaper,8,9
680075798,1924,ship,0,9
680075798,1924,observe,0,9
680075798,1924,newspaper,9,9
680082774,1924,ship,0,9
680082774,1924,observe,0,9
680082774,1924,newspaper,9,9
680084906,1924,ship,9,10
680084906,1924,observe,0,10
680084906,1924,newspaper,1,10
680122414,1924,ship,0,9
680122414,1924,observe,1,9
680122414,1924,newspaper,8,9
680125339,1924,ship,9,10
680125339,1924,observe,0,10
680125339,1924,newspaper,0,10
680127823,1924,ship,1,9
680127823,1924,observe,0,9
680127823,1924,newspaper,8,9
680146594,1924,ship,0,9
680146594,1924,observe,0,9
680146594,1924,newspaper,9,9
680158344,1924,ship,0,9
680158344,1924,observe,0,9
680158344,1924,newspaper,9,9
680162060,1925,ship,1,9
680162060,1925,observe,0,9
680162060,1925,newspaper,8,9
680180098,1925,ship,0,9
680180098,1925,observe,0,9
680180098,1925,newspaper,9,9
680180100,1925,ship,1,9
680180100,1925,observe,0,9
680180100,1925,newspaper,8,9
680180113,1925,ship,5,10
680180113,1925,observe,1,10
680180113,1925,newspaper,4,10
680180114,1925,ship,6,36
680180114,1925,observe,1,36
680180114,1925,newspaper,29,36
680180115,1925,ship,2,9
680180115,1925,observe,0,9
680180115,1925,newspaper,7,9
680180129,1925,ship,1,10
680180129,1925,observe,0,10
680180129,1925,newspaper,9,10
680180137,1925,ship,4,18
680180137,1925,observe,1,18
680180137,1925,newspaper,12,18
680180738,1925,ship,0,10
680180738,1925,observe,0,10
680180738,1925,newspaper,10,10
680180742,1925,ship,0,9
680180742,1925,observe,0,9
680180742,1925,newspaper,9,9
680180743,1925,ship,0,18
680180743,1925,observe,0,18
680180743,1925,newspaper,18,18
680180848,1925,ship,0,9
680180848,1925,observe,0,9
680180848,1925,newspaper,9,9
680196329,1925,ship,0,9
680196329,1925,observe,0,9
680196329,1925,newspaper,9,9
690017762,1926,ship,0,9
690017762,1926,observe,0,9
690017762,1926,newspaper,9,9
690020286,1926,ship,0,9
690020286,1926,observe,0,9
690020286,1926,newspaper,9,9
690090967,1926,ship,10,10
690090967,1926,observe,0,10
690090967,1926,newspaper,0,10
690091065,1926,ship,10,20
690091065,1926,observe,1,20
690091065,1926,newspaper,1,20
690116677,1926,ship,0,9
690116677,1926,observe,1,9
690116677,1926,newspaper,8,9
690136327,1926,ship,20,30
690136327,1926,observe,2,30
690136327,1926,newspaper,4,30
690137647,1926,ship,18,19
690137647,1926,observe,0,19
690137647,1926,newspaper,1,19
690147299,1926,ship,9,10
690147299,1926,observe,1,10
690147299,1926,newspaper,0,10
690186393,1927,ship,10,10
690186393,1927,observe,0,10
690186393,1927,newspaper,0,10
690189677,1927,ship,0,9
690189677,1927,observe,1,9
690189677,1927,newspaper,8,9
690209939,1927,ship,0,9
690209939,1927,observe,1,9
690209939,1927,newspaper,8,9
690214653,1927,ship,0,9
690214653,1927,observe,1,9
690214653,1927,newspaper,8,9
690230099,1927,ship,0,10
690230099,1927,observe,2,10
690230099,1927,newspaper,1,10
690235668,1927,ship,0,9
690235668,1927,observe,0,9
690235668,1927,newspaper,9,9
700013218,1928,ship,0,9
700013218,1928,observe,0,9
700013218,1928,newspaper,9,9
700017948,1928,ship,1,10
700017948,1928,observe,0,10
700017948,1928,newspaper,9,10
700062460,1928,ship,9,10
700062460,1928,observe,0,10
700062460,1928,newspaper,1,10
700092255,1928,ship,9,10
700092255,1928,observe,0,10
700092255,1928,newspaper,0,10
700142620,1929,ship,0,9
700142620,1929,observe,1,9
700142620,1929,newspaper,8,9
710002937,1929,ship,0,9
710002937,1929,observe,0,9
710002937,1929,newspaper,9,9
710026556,1929,ship,0,9
710026556,1929,observe,0,9
710026556,1929,newspaper,9,9
710030736,1929,ship,18,19
710030736,1929,observe,0,19
710030736,1929,newspaper,0,19
710076671,1929,ship,0,10
710076671,1929,observe,0,10
710076671,1929,newspaper,10,10
710080841,1929,ship,0,9
710080841,1929,observe,0,9
710080841,1929,newspaper,9,9
710092977,1930,ship,0,9
710092977,1930,observe,1,9
710092977,1930,newspaper,8,9
