"","language","measure","uni_lemma","age","num_true","num_false","prop","lexical_class","category","definition","words","num_phons","MLU","frequency","valence","arousal","iconicity","babiness","concreteness"
"46","Croatian","produces","bunny",24,26,4,0.866666666666667,"nouns","animals","zeko","zeko",4,4.0140845070438,-6.95084137515546,7.3,3.86,12.6052631578947,2.8,4.97
"47","Croatian","produces","bus",24,16,14,0.533333333333333,"nouns","vehicles","autobus","autobus",7,4.39024390244146,-7.48983787588815,5.12,3.83,6.52631578947368,2.285714286,4.9
"48","Croatian","produces","butterfly",24,15,15,0.5,"nouns","animals","leptir","leptir",6,NA,-9.84121313305162,7.23,3.2,NA,NA,4.93
"49","Croatian","produces","button",24,14,16,0.466666666666667,"nouns","clothing","gumb","gumb",4,7.60869565217478,-8.04945366382357,5.48,4.1,14.2105263157895,3.8,4.96
"50","Croatian","produces","buy",24,21,9,0.7,"other","action_words","kupiti","kupiti",6,6.61956521739152,-5.31671085013099,6.82,4.29,6.16216216216216,4.066666667,3.35
"51","Croatian","produces","buy",24,21,9,0.7,"other","games_routines","kupiti","kupiti",6,6.61956521739152,-5.31671085013099,6.82,4.29,6.16216216216216,4.066666667,3.35
"52","Croatian","produces","bye",24,27,3,0.9,"other","games_routines","pa-pa","pa-pa",4,NA,-9.0302829168353,6.25,3.86,25.4722222222222,3.636363636,2.25
"53","Croatian","produces","cake",24,22,8,0.733333333333333,"nouns","food_drink","kolač","kolač",5,5.30769230769103,-7.53862804005758,7.58,5.33,15.1142857142857,4.166666667,4.81
"54","Croatian","produces","candy",24,28,2,0.933333333333333,"nouns","food_drink","bombon","bombon",6,5.35294117646941,-7.6721594326821,7.27,5.03,12.2291666666667,4.5,4.83
"55","Croatian","produces","car",24,29,1,0.966666666666667,"nouns","vehicles","auto","auto",4,5.95642201834539,-5.14757429907592,6.63,4.04,9.97297297297297,2.083333333,4.89
"56","Croatian","produces","cat",24,29,1,0.966666666666667,"nouns","animals","mačka","mačka",5,7.30952380952524,-6.7848562376812,6.95,4.5,12.8684210526316,2,4.86
"57","Croatian","produces","cereal",24,4,26,0.133333333333333,"nouns","food_drink","kašica","kašica",6,NA,NA,6.45,3.05,9.93181818181818,6.315789474,4.83
"58","Croatian","produces","chair",24,20,10,0.666666666666667,"nouns","furniture_rooms","stolica","stolica",7,6.85436893204029,-6.58311659503014,5.89,2.86,10.6486486486486,4.533333333,4.58
"59","Croatian","produces","cheerios",24,20,10,0.666666666666667,"nouns","food_drink","čokolino","čokolino",8,3.900000000001,-8.82961222137314,6.45,3.05,11.3125,6.666666667,4.35
"60","Croatian","produces","cheese",24,22,8,0.733333333333333,"nouns","food_drink","sir","sir",3,NA,-9.14806595249168,6.81,3.8,12.6388888888889,1.916666667,4.7
"61","Croatian","produces","chicken (animal)",24,22,8,0.733333333333333,"nouns","animals","pile","pile",4,4.74666666666627,-6.89677415388518,6.17,3.2,NA,NA,4.8
"62","Croatian","produces","child",24,16,14,0.533333333333333,"other","people","dijete","dijete",6,6.66666666667,-8.00863166930331,7.2,5.33,8.84615384615385,8.615384615,4.78
"63","Croatian","produces","chocolate",24,26,4,0.866666666666667,"nouns","food_drink","čokolada","čokolada",8,6.38888888889167,-7.22017430893904,7.63,5.14,18.4047619047619,2.142857143,4.72
"64","Croatian","produces","church",24,8,22,0.266666666666667,"other","outside","crkva","crkva",5,NA,-9.2815973451162,5.21,3.63,5.05555555555556,2.538461538,4.9
"65","Croatian","produces","church",24,8,22,0.266666666666667,"other","places","crkva","crkva",5,NA,-9.2815973451162,5.21,3.63,5.05555555555556,2.538461538,4.9
"66","Croatian","produces","clean (action)",24,11,19,0.366666666666667,"verbs","action_words","čistiti","čistiti",7,NA,-9.2815973451162,7.09,3.57,NA,NA,3.07
"67","Croatian","produces","clean (description)",24,10,20,0.333333333333333,"adjectives","descriptive_words","čist(o)","čist(o)",4.5,NA,NA,7.09,3.57,NA,NA,3.07
"68","Croatian","produces","clock",24,27,3,0.9,"nouns","household","sat","sat",3,7.29310344827362,-7.14997005026579,5.65,3.35,12.2272727272727,3.3,5
"69","Croatian","produces","close",24,13,17,0.433333333333333,"verbs","action_words","zatvoriti","zatvoriti",9,6.40909090908924,-7.02281487478055,5.23,3.81,11.1025641025641,5.615384615,3.2
"70","Croatian","produces","coat",24,11,19,0.366666666666667,"nouns","clothing","kaput","kaput",5,NA,-10.5343603136116,5.29,3.1,8.75757575757576,2.363636364,4.97
"71","Croatian","produces","cold",24,13,17,0.433333333333333,"adjectives","descriptive_words","hladno","hladno",6,6.42307692307654,-7.25721558061939,4.32,3.55,10.2093023255814,2.5,3.85
"72","Croatian","produces","comb (object)",24,20,10,0.666666666666667,"nouns","household","češalj","češalj",5,NA,-10.5343603136116,5.65,2.33,5.125,3.875,5
"73","Croatian","produces","cookie",24,24,6,0.8,"nouns","food_drink","keks","keks",4,2.41666666666667,-8.66255813670998,7.32,4.7,9.89473684210526,4.727272727,5
"74","Croatian","produces","couch",24,13,17,0.433333333333333,"nouns","furniture_rooms","kauč","kauč",4,NA,-9.14806595249168,6.52,3.4,8.84375,1.894736842,4.71
"75","Croatian","produces","cow",24,24,6,0.8,"nouns","animals","krava","krava",5,5.37209302325581,-7.44331786025325,5.42,2.95,18.1176470588235,2.2,4.96
"76","Croatian","produces","cradle",24,3,27,0.1,"nouns","furniture_rooms","kolijevka","kolijevka",9,NA,NA,6.1,3.67,NA,NA,4.93
"77","Croatian","produces","crib",24,6,24,0.2,"nouns","furniture_rooms","krevetić","krevetić",8,5.78571428571429,-8.5194572930693,6.43,4.26,4.55263157894737,9.315789474,4.86
"78","Croatian","produces","cry",24,20,10,0.666666666666667,"verbs","action_words","plakati","plakati",7,6.8181818181803,-6.62233730818342,3.22,5.45,13.1621621621622,8,4
"79","Croatian","produces","cup",24,16,14,0.533333333333333,"nouns","household","šalica","šalica",6,5.76923076923154,-7.93167062816719,5.94,2.6,15.6666666666667,3.363636364,5
"80","Croatian","produces","daddy",24,28,2,0.933333333333333,"other","people","tata","tata",4,5.91231732776585,-5.05372139026958,7.27,4.24,18.7368421052632,9,4.24
"81","Croatian","produces","dance",24,18,12,0.6,"verbs","action_words","plesati","plesati",7,9.01851851851167,-7.22017430893904,7.27,5.48,12.8529411764706,3.545454545,4.32
"82","Croatian","produces","dark",24,9,21,0.3,"adjectives","descriptive_words","mrak","mrak",4,NA,-8.92492240117747,5.08,4.09,17.093023255814,1.363636364,4.29
"83","Croatian","produces","day",24,21,9,0.7,"other","time_words","dan","dan",3,6.82142857142857,-6.50011967545917,6.36,3.62,15.2325581395349,3.333333333,3.92
"84","Croatian","produces","deer",24,10,20,0.333333333333333,"nouns","animals","lane","lane",4,5.72727272727,-8.74260084438351,6.89,3.95,13.9555555555556,2.071428571,4.86
"85","Croatian","produces","diaper",24,25,5,0.833333333333333,"nouns","clothing","pelena","pelena",6,6.90000000000133,-7.1166336299982,3.71,3.41,13.2424242424242,6.916666667,4.82
"86","Croatian","produces","dirty",24,12,18,0.4,"adjectives","descriptive_words","prljav(o)","prljav(o)",5.5,NA,NA,3.17,5.05,15.3076923076923,6.461538462,4.23
"87","Croatian","produces","doctor",24,14,16,0.466666666666667,"other","people","doktor","doktor",6,NA,-9.14806595249168,5.93,4.05,11,6.7,4.69
"88","Croatian","produces","dog",24,27,3,0.9,"nouns","animals","pas","pas",3,5.62857142857029,-7.6439885557154,7,5.43,10.0857142857143,3.1,4.85
"89","Croatian","produces","doll",24,23,7,0.766666666666667,"nouns","toys","lutka","lutka",5,5.14285714285857,-8.5194572930693,5.88,3.51,9.36842105263158,7.133333333,5
"90","Croatian","produces","donkey",24,10,20,0.333333333333333,"nouns","animals","magarac","magarac",7,4.60000000000267,-8.45491877193173,6.29,2.9,9.70454545454546,1,5
"91","Croatian","produces","door",24,25,5,0.833333333333333,"nouns","furniture_rooms","vrata","vrata",5,6.54601226993693,-6.12764106634732,5.43,3.19,14.1428571428571,1.8,4.81
"92","Croatian","produces","down",24,15,15,0.5,"function_words","locations","dolje","dolje",4,6.17159763314,-6.09170905712125,NA,NA,1.90909090909091,2,3.52
"93","Croatian","produces","draw",24,20,10,0.666666666666667,"verbs","action_words","crtati","crtati",6,6.50000000000067,-7.79352028968637,6.18,3.6,9.58064516129032,3.3,3.97
"94","Croatian","produces","drawer",24,6,24,0.2,"nouns","furniture_rooms","ladica","ladica",6,NA,-9.61806958173741,4.67,3,13.804347826087,3.095238095,4.67
"95","Croatian","produces","dress (object)",24,8,22,0.266666666666667,"nouns","clothing","haljina","haljina",6,9.5,-8.82961222137314,6.42,4.73,11.8648648648649,2.9,4.93
"96","Croatian","produces","drink (action)",24,24,6,0.8,"verbs","action_words","piti","piti",4,6.46250000000012,-6.83305833949908,6.67,5.19,NA,NA,3.77
"97","Croatian","produces","drive",24,20,10,0.666666666666667,"verbs","action_words","voziti","voziti",6,7.23711340206196,-6.64254001550094,6.5,4.19,14.3829787234043,2.4,3.86
"98","Croatian","produces","duck",24,17,13,0.566666666666667,"nouns","animals","patka","patka",5,5.38775510204041,-7.31548448874337,6.11,4,13.5405405405405,4.1,4.86
"99","Croatian","produces","ear",24,29,1,0.966666666666667,"nouns","body_parts","uho","uho",3,4.10666666666933,-6.89677415388518,5.86,3.5,18.9210526315789,3.909090909,5
"100","Croatian","produces","eat",24,24,6,0.8,"verbs","action_words","jesti","jesti",5,6.41538461538462,-7.03785275214509,7.1,4.38,12.8947368421053,6.1,4.44
"101","Croatian","produces","egg",24,27,3,0.9,"nouns","food_drink","jaje","jaje",4,6.09210526315579,-6.88370207231783,5.95,3.28,17.65625,3.636363636,4.97
"102","Croatian","produces","elephant",24,20,10,0.666666666666667,"nouns","animals","slon","slon",4,4.36363636363773,-8.09201327824237,6.17,4.23,8.33333333333333,2.818181818,5
"103","Croatian","produces","empty",24,9,21,0.3,"adjectives","descriptive_words","prazno","prazno",6,5.46666666666533,-8.45491877193173,3.78,2.25,16.625,2.380952381,3.43
"104","Croatian","produces","eye",24,30,0,1,"other","body_parts","oko","oko",3,6.64044943820315,-6.72769782384125,6.18,3.95,10.9411764705882,4.083333333,4.9
"105","Croatian","produces","eye",24,30,0,1,"other","locations","oko","oko",3,6.64044943820315,-6.72769782384125,6.18,3.95,10.9411764705882,4.083333333,4.9
"106","Croatian","produces","face",24,24,6,0.8,"nouns","body_parts","lice","lice",4,7.22727272728273,-8.09201327824237,6.36,4.59,11.25,5.785714286,4.87
"107","Croatian","produces","fall",24,7,23,0.233333333333333,"verbs","action_words","pasti","pasti",5,5.96296296296222,-7.22017430893904,3.89,4.24,16.8292682926829,4.181818182,4.04
"108","Croatian","produces","field",24,8,22,0.266666666666667,"other","outside","livada","livada",6,NA,-10.5343603136116,5.73,3.84,NA,NA,4.26
"109","Croatian","produces","field",24,8,22,0.266666666666667,"other","places","livada","livada",6,NA,-10.5343603136116,5.73,3.84,NA,NA,4.26
"110","Croatian","produces","fight",24,23,7,0.766666666666667,"verbs","action_words","tući","tući",4,7.31578947368316,-8.23177522061752,3.54,6.33,NA,NA,4.2
"111","Croatian","produces","finger",24,24,6,0.8,"nouns","body_parts","prst","prst",4,6.05454545454582,-7.20215580343637,5.8,4.15,19.2777777777778,5.166666667,5
"112","Croatian","produces","finished",24,25,5,0.833333333333333,"adjectives","descriptive_words","gotovo","gotovo",6,5.38011695906696,-6.08001301735806,6.41,3.81,NA,NA,2.78
"113","Croatian","produces","fish (animal)",24,28,2,0.933333333333333,"nouns","animals","riba (animal)","riba (animal)",4,4.25806451612903,-7.76177159137179,6.42,3.33,NA,NA,5
"114","Croatian","produces","fish (food)",24,24,6,0.8,"nouns","food_drink","riba (food)","riba (food)",4,4.25806451612903,-7.76177159137179,6.42,3.33,NA,NA,5
"115","Croatian","produces","flee",24,9,21,0.3,"verbs","action_words","bježati","bježati",7,6.11764705882941,-8.33713573627535,3.84,4.95,NA,NA,3.67
"116","Croatian","produces","flower",24,24,6,0.8,"nouns","outside","cvijeće","cvijeće",7,6.76470588235294,-8.33713573627535,7.3,3.67,12.4848484848485,2.7,5
"117","Croatian","produces","food",24,12,18,0.4,"nouns","food_drink","hrana","hrana",5,NA,-9.14806595249168,7.52,4.69,14.8048780487805,5.888888889,4.8
"118","Croatian","produces","fork",24,16,14,0.533333333333333,"nouns","household","vilica","vilica",6,NA,-9.2815973451162,5.47,3.35,20.225,1.705882353,4.9
"119","Croatian","produces","fox",24,22,8,0.733333333333333,"nouns","animals","lisica","lisica",6,NA,NA,5.52,4.36,NA,NA,4.97
"120","Croatian","produces","frog",24,19,11,0.633333333333333,"nouns","animals","žaba","žaba",4,NA,-9.2815973451162,5.84,4.07,12.9090909090909,2.909090909,5
"121","Croatian","produces","garage",24,13,17,0.433333333333333,"nouns","furniture_rooms","garaža","garaža",6,7.22222222222278,-7.61658958152729,5.5,4.1,5.18421052631579,1.428571429,4.96
"122","Croatian","produces","garden",24,12,18,0.4,"nouns","outside","vrt","vrt",3,5.78431372548765,-7.27626377559009,7.25,3.71,12.1136363636364,3.266666667,4.73
"123","Croatian","produces","gentle",24,1,29,0.0333333333333333,"adjectives","descriptive_words","nježno","nježno",5,NA,-9.84121313305162,7.42,3.17,12.075,7.272727273,2.53
"124","Croatian","produces","get",24,12,18,0.4,"verbs","action_words","dobiti","dobiti",6,7.41618497109931,-6.06845219495699,6.09,3.67,13.5,3.625,2.38
"125","Croatian","produces","give",24,20,10,0.666666666666667,"verbs","action_words","dati","dati",4,7.60248447204621,-6.13991115893913,7.73,4.57,10.71875,3.5,2.83
"126","Croatian","produces","glass",24,27,3,0.9,"nouns","household","čaša","čaša",4,6.44444444444444,-7.89530298399631,5.48,3.14,8.97297297297297,3.083333333,4.82
"127","Croatian","produces","glasses",24,19,11,0.633333333333333,"nouns","household","naočale","naočale",7,6.40625,-7.73099993270503,5.09,3.39,19.1944444444444,1.1,4.9
"128","Croatian","produces","gloves",24,17,13,0.566666666666667,"nouns","clothing","rukavice","rukavice",8,6,-8.5194572930693,5.2,3.17,10.1764705882353,2.846153846,4.97
"129","Croatian","produces","go",24,21,9,0.7,"verbs","action_words","ići","ići",3,6.97025171625169,-5.14528858379507,6.32,4.86,27.2631578947368,2.9,3.15
"130","Croatian","produces","goat",24,17,13,0.566666666666667,"nouns","animals","koza","koza",4,NA,-10.5343603136116,5.3,2.94,NA,NA,5
"131","Croatian","produces","godfather",24,15,15,0.5,"other","people","kum/kuma","kum/kuma",3.5,7.38636363636227,-7.42084500440119,6.24,2.83,NA,NA,4.14
"132","Croatian","produces","good",24,17,13,0.566666666666667,"adjectives","descriptive_words","dobro","dobro",5,3.79831144464994,-4.25490124286976,7.89,3.66,19.4705882352941,4,1.64
"133","Croatian","produces","good night",24,22,8,0.733333333333333,"other","games_routines","laku noć","laku noć",7,NA,NA,6.25,3.86,NA,NA,2.29
"134","Croatian","produces","goose",24,16,14,0.533333333333333,"nouns","animals","guska","guska",5,4.78571428571429,-8.5194572930693,5.68,3.29,7.78378378378378,3.416666667,4.81
"135","Croatian","produces","grandma",24,30,0,1,"other","people","baka","baka",4,6.54246575342767,-5.32487416077015,7.5,3.2,NA,NA,4.54
"136","Croatian","produces","grandpa",24,28,2,0.933333333333333,"other","people","djed","djed",4,5.9499999999995,-8.18298505644809,7.43,3.7,NA,NA,4.39
"137","Croatian","produces","grrr",24,11,19,0.366666666666667,"other","sounds","grr","grr",2,NA,-10.5343603136116,4.43,3.95,22.8947368421053,3.25,3.9
"138","Croatian","produces","hair",24,29,1,0.966666666666667,"nouns","body_parts","kosa","kosa",4,6.62295081967213,-7.10037310912642,6.18,3.71,10.7222222222222,2.8,4.97
"139","Croatian","produces","hammer",24,5,25,0.166666666666667,"nouns","household","čekić","čekić",5,NA,NA,5.17,4.56,11.2051282051282,4.9,4.77
"140","Croatian","produces","happy",24,3,27,0.1,"adjectives","descriptive_words","sretan","sretan",6,NA,-9.43574802494346,8.47,6.05,20.2564102564103,6.909090909,2.56
"141","Croatian","produces","hat",24,29,1,0.966666666666667,"nouns","clothing","kapa","kapa",4,5.51111111111156,-7.39886609768242,5.69,2.88,12.2352941176471,4.066666667,4.88
"142","Croatian","produces","head",24,27,3,0.9,"nouns","body_parts","glava","glava",5,6.76190476190327,-6.2302952204074,5.86,4.45,21.0714285714286,4.1,4.75
"143","Croatian","produces","heavy",24,14,16,0.466666666666667,"adjectives","descriptive_words","teško","teško",5,6.53488372093023,-7.44331786025325,4.78,3.65,18.4193548387097,3.666666667,3.37
"144","Croatian","produces","hello",24,22,8,0.733333333333333,"other","games_routines","dobar dan","dobar dan",8,NA,NA,6.25,3.86,23.8064516129032,4.5,2.8
"145","Croatian","produces","help",24,7,23,0.233333333333333,"verbs","action_words","pomoći","pomoći",6,7.04999999999983,-7.1166336299982,6.95,4.29,10.2307692307692,5.833333333,2.56
"146","Croatian","produces","hen",24,26,4,0.866666666666667,"nouns","animals","koka","koka",4,6.34920634920397,-7.06862441081184,6.14,3.39,10.375,2.076923077,4.9
"147","Croatian","produces","her",24,1,29,0.0333333333333333,"function_words","pronouns","njezin","njezin",5,8.55555555555778,-7.89530298399631,NA,NA,26.8,5.363636364,3
"148","Croatian","produces","here",24,22,8,0.733333333333333,"function_words","locations","tu","tu",2,6.3629177147,-3.2958634727172,NA,NA,13.25,1.2,3.13
"149","Croatian","produces","his",24,3,27,0.1,"function_words","pronouns","njegov","njegov",5,8.8309859154893,-6.95084137515546,NA,NA,12.8648648648649,4.736842105,3.14
"150","Croatian","produces","hit",24,7,23,0.233333333333333,"verbs","action_words","udariti se","udariti se",9,NA,NA,3.95,5.48,11.4571428571429,2.857142857,4.11
"151","Croatian","produces","home",24,21,9,0.7,"other","outside","dom","dom",3,6.32456140350596,-6.48257536580826,7.48,3.78,18.9230769230769,5.230769231,4.11
"152","Croatian","produces","home",24,21,9,0.7,"other","places","dom","dom",3,6.32456140350596,-6.48257536580826,7.48,3.78,18.9230769230769,5.230769231,4.11
"153","Croatian","produces","horse",24,24,6,0.8,"nouns","animals","konj","konj",3,4.61016949152949,-7.13316293194941,6.05,4.16,12.6875,2,5
"154","Croatian","produces","hot",24,17,13,0.566666666666667,"adjectives","descriptive_words","vruće","vruće",5,5.55555555555444,-7.89530298399631,5.73,4.76,17.4285714285714,1.9,4.31
"155","Croatian","produces","house",24,19,11,0.633333333333333,"other","outside","kuća","kuća",4,7.91515151515339,-6.11551970581497,7.19,3.95,14.8809523809524,3.166666667,5
"156","Croatian","produces","house",24,19,11,0.633333333333333,"other","places","kuća","kuća",4,7.91515151515339,-6.11551970581497,7.19,3.95,14.8809523809524,3.166666667,5
"157","Croatian","produces","how",24,0,30,0,"function_words","question_words","kako","kako",4,6.03015075376751,-3.53585067136097,NA,NA,12.3333333333333,3.583333333,1.35
"158","Croatian","produces","hug",24,7,23,0.233333333333333,"verbs","action_words","zagrliti","zagrliti",8,9.5,-8.18298505644809,8.23,4.85,19.8857142857143,7.7,4.14
"159","Croatian","produces","hungry",24,20,10,0.666666666666667,"adjectives","descriptive_words","gladan","gladan",6,5.36842105263,-8.23177522061752,3.54,5.6,13.3684210526316,6.166666667,2.9
"160","Croatian","produces","hurry",24,1,29,0.0333333333333333,"verbs","action_words","žuriti","žuriti",6,5.33333333333333,-8.66255813670998,4.32,5.62,14.6666666666667,2.727272727,2.63
"161","Croatian","produces","hurt (description)",24,10,20,0.333333333333333,"adjectives","descriptive_words","boli","boli",4,6.27173913043185,-6.69490800101826,2.45,4.72,11.3684210526316,3.3,3.61
"162","Croatian","produces","i",24,18,12,0.6,"function_words","pronouns","ja","ja",2,6.73023578363363,-3.95302793539764,NA,NA,24.9736842105263,2.235294118,3.93
"163","Croatian","produces","in front",24,0,30,0,"function_words","locations","ispred","ispred",6,6.28888888889,-7.39886609768242,NA,NA,NA,NA,3.77
"164","Croatian","produces","jacket",24,21,9,0.7,"nouns","clothing","jakna","jakna",5,5.7,-8.82961222137314,5.86,3.35,5.87179487179487,4,4.86
"165","Croatian","produces","juice",24,28,2,0.933333333333333,"nouns","food_drink","sok","sok",3,5.50485436893184,-6.58311659503014,6.9,4.6,12.8,6.75,4.89
"166","Croatian","produces","jump",24,15,15,0.5,"verbs","action_words","skočiti","skočiti",7,4.02127659574489,-7.35630648326362,6.44,5.14,21.4090909090909,3.6,4.52
"167","Croatian","produces","keys",24,20,10,0.666666666666667,"nouns","household","ključevi","ključevi",7,NA,-9.2815973451162,6.22,3.9,17.3809523809524,3.363636364,4.89
"168","Croatian","produces","kick",24,17,13,0.566666666666667,"verbs","action_words","šutnuti","šutnuti",7,NA,-10.1288952055034,4.55,5.1,17.0454545454545,5.928571429,4.33
"169","Croatian","produces","kiss",24,24,6,0.8,"verbs","action_words","poljubiti","poljubiti",8,NA,-9.43574802494346,7.78,6.05,16.2222222222222,6.466666667,4.48
"170","Croatian","produces","kitchen",24,17,13,0.566666666666667,"nouns","furniture_rooms","kuhinja","kuhinja",6,5.70833333333583,-8.00863166930331,6.17,3.52,15.3695652173913,4.166666667,4.97
"171","Croatian","produces","knee",24,11,19,0.366666666666667,"nouns","body_parts","koljeno","koljeno",6,NA,-8.92492240117747,4.7,4.25,10.7105263157895,2.909090909,5
"172","Croatian","produces","knife",24,23,7,0.766666666666667,"nouns","household","nož","nož",3,NA,-9.0302829168353,4.33,4.86,11.6046511627907,1.384615385,4.9
"173","Croatian","produces","lamp",24,2,28,0.0666666666666667,"nouns","household","svjetiljka","svjetiljka",9,NA,NA,5.74,2.71,9,2.384615385,4.97
"174","Croatian","produces","later",24,10,20,0.333333333333333,"other","time_words","poslije","poslije",7,8.55963302752,-6.5270271283791,NA,NA,18.7,1.909090909,1.8
"175","Croatian","produces","laugh",24,3,27,0.1,"verbs","action_words","smijati se","smijati se",9,NA,NA,7.56,6.62,NA,NA,4.21
"176","Croatian","produces","leg",24,28,2,0.933333333333333,"nouns","body_parts","noga","noga",4,5.46666666666675,-6.43171694857477,6.22,2.75,15.4107142857143,3.3,4.83
"177","Croatian","produces","light (object)",24,14,16,0.466666666666667,"nouns","household","svjetlo","svjetlo",7,8.7499999999975,-8.3942941501153,6.55,3.52,18.5862068965517,3.7,4.21
"178","Croatian","produces","lion",24,19,11,0.633333333333333,"nouns","animals","lav","lav",3,3.60714285713893,-7.86021166418504,5.84,5.29,14.2682926829268,2.25,4.96
"179","Croatian","produces","little (amount)",24,20,10,0.666666666666667,"function_words","quantifiers","malo","malo",4,6.32609819121329,-3.65912822633499,5.91,4.2,11.0666666666667,7.5,3.67
"180","Croatian","produces","little (description)",24,23,7,0.766666666666667,"adjectives","descriptive_words","mal(o)","mal(o)",3.5,NA,NA,5.76,3.43,11.0666666666667,7.5,3.67
"181","Croatian","produces","living room",24,0,30,0,"nouns","furniture_rooms","dnevna soba","dnevna soba",10,NA,NA,5.55,3.1,6.61538461538461,4.6,4.7
"182","Croatian","produces","look",24,20,10,0.666666666666667,"verbs","action_words","gledati","gledati",7,5.61580882353173,-4.92672169950827,5.95,3.76,15.5882352941176,3.25,2.96
"183","Croatian","produces","love",24,7,23,0.233333333333333,"verbs","action_words","voljeti","voljeti",6,NA,NA,8,5.36,13.7368421052632,8.333333333,2.07
"184","Croatian","produces","lunch",24,17,13,0.566666666666667,"other","games_routines","ručak","ručak",5,7.4,-8.18298505644809,6.64,3.57,12.3783783783784,4.7,4.31
"185","Croatian","produces","man",24,5,25,0.166666666666667,"other","people","striček","striček",7,6.50251256281432,-5.92919012762348,5.42,4.36,9.63414634146342,3,4.79
"186","Croatian","produces","many",24,19,11,0.633333333333333,"function_words","quantifiers","puno","puno",4,7.0683760683738,-5.76792198002736,5.64,4.33,NA,NA,2.37
"187","Croatian","produces","meat",24,29,1,0.966666666666667,"nouns","food_drink","meso","meso",4,4.73913043478261,-8.04945366382357,6.62,4.3,15.0833333333333,2.416666667,4.9
"188","Croatian","produces","medicine",24,5,25,0.166666666666667,"nouns","household","lijek","lijek",5,NA,-9.61806958173741,5.9,4,12.8048780487805,3.272727273,4.79
"189","Croatian","produces","meow",24,27,3,0.9,"other","sounds","mijau","mijau",5,3.00000000000357,-8.5194572930693,6.14,3.42,14.7714285714286,1.818181818,3.92
"190","Croatian","produces","milk",24,26,4,0.866666666666667,"nouns","food_drink","mlijeko","mlijeko",7,5.60526315789013,-6.88370207231783,6.74,2.33,11.7368421052632,9.125,4.92
"191","Croatian","produces","mommy",24,28,2,0.933333333333333,"other","people","mama","mama",4,6.36085106382843,-4.15763336571294,7.39,3.7,26.8157894736842,8.454545455,4.07
"192","Croatian","produces","monkey",24,21,9,0.7,"nouns","animals","majmun","majmun",6,3.70588235293882,-8.33713573627535,5.82,5.15,7.31428571428571,2.230769231,4.9
"193","Croatian","produces","moo",24,28,2,0.933333333333333,"other","sounds","muu","muu",3,7.71227364184795,-5.01690741714686,5.48,3.95,19.2619047619048,4.076923077,3.4
"194","Croatian","produces","moon",24,15,15,0.5,"nouns","outside","mjesec","mjesec",6,7.02325581395535,-7.44331786025325,7,3.43,14.4411764705882,2.666666667,4.9
"195","Croatian","produces","more",24,26,4,0.866666666666667,"function_words","quantifiers","još","još, više",3.5,5.80246113989689,-3.88472830483967,6.39,2.9,20.7291666666667,3.1875,2.37
"196","Croatian","produces","more",24,26,4,0.866666666666667,"function_words","quantifiers","više","još, više",3.5,5.80246113989689,-3.88472830483967,6.39,2.9,20.7291666666667,3.1875,2.37
"197","Croatian","produces","morning",24,11,19,0.366666666666667,"other","time_words","jutro","jutro",5,5.58333333333,-8.00863166930331,6.41,3.95,14.8139534883721,3.583333333,3.44
"198","Croatian","produces","motorcycle",24,16,14,0.533333333333333,"nouns","vehicles","motor","motor",5,4.0000000000015,-8.18298505644809,5.8,5.8,NA,NA,4.97
"199","Croatian","produces","mouse",24,24,6,0.8,"nouns","animals","miš","miš",3,4.97457627118508,-6.44838400105998,4.8,3.38,14.45,1.818181818,4.83
"200","Croatian","produces","mouth",24,25,5,0.833333333333333,"nouns","body_parts","usta","usta",4,7.52427184465651,-6.58311659503014,5.59,4.14,16.3409090909091,4.153846154,4.74
"201","Croatian","produces","my",24,20,10,0.666666666666667,"function_words","pronouns","moj","moj",3,6.19780219780136,-5.61437938778344,NA,NA,13.3529411764706,4.5,2.42
"202","Croatian","produces","nap",24,24,6,0.8,"other","games_routines","spavanje","spavanje",7,7.499999999999,-8.82961222137314,6.53,4.14,16.8421052631579,8.5,4.03
"203","Croatian","produces","night",24,23,7,0.766666666666667,"other","time_words","noć","noć",3,8.68085106382872,-7.35630648326362,6.68,3.57,13.1212121212121,3.8,4.52
"204","Croatian","produces","none",24,16,14,0.533333333333333,"function_words","quantifiers","ništa","ništa",5,5.81639344262,-5.50392239221913,NA,NA,13.4,1.285714286,2.59
"205","Croatian","produces","nose",24,29,1,0.966666666666667,"nouns","body_parts","nos","nos",3,5.52252252251946,-6.50900862287642,5.5,3.1,21.7441860465116,5.833333333,4.89
"206","Croatian","produces","on",24,11,19,0.366666666666667,"function_words","locations","na","na",2,7.40756823821727,-3.84165641604631,NA,NA,14.2702702702703,2,3.25
"207","Croatian","produces","open (action)",24,20,10,0.666666666666667,"verbs","action_words","otvoriti","otvoriti",8,5.85227272727114,-6.73887112443937,6.14,4.43,21.03125,2.789473684,3.21
"208","Croatian","produces","orange (food)",24,15,15,0.5,"nouns","food_drink","naranča","naranča",7,4.08333333333583,-8.66255813670998,6.81,4.04,NA,NA,4.66
"209","Croatian","produces","ouch",24,24,6,0.8,"other","sounds","jao","jao",3,6.73319473319452,-3.95233517471874,2.45,4.72,16.2857142857143,5.25,2.76
"210","Croatian","produces","out",24,22,8,0.733333333333333,"function_words","locations","vani","vani",4,6.47151898734218,-5.46860572029423,NA,NA,15.7894736842105,1.785714286,2.73
